"chain_id","vertex_name"
1314,"4830"
1314,"12870"
1315,"12871"
1315,"4832"
1316,"12876"
1316,"12875"
1316,"4838"
1316,"4837"
1316,"12874"
1316,"12873"
1316,"12872"
1317,"12883"
1317,"12882"
1317,"12881"
1317,"4844"
1317,"4843"
1317,"12880"
1317,"12879"
1317,"12878"
1318,"12886"
1318,"12885"
1318,"12884"
1319,"12887"
1319,"4850"
1320,"12890"
1320,"12889"
1320,"12888"
1321,"12890"
1321,"12889"
1321,"12888"
1321,"4852"
1321,"4851"
1321,"12893"
1321,"12892"
1321,"12891"
1322,"12894"
1322,"4858"
1323,"12900"
1323,"12899"
1323,"12898"
1323,"4862"
1323,"4861"
1323,"12897"
1323,"12896"
1323,"12895"
1324,"4869"
1324,"12901"
1325,"12904"
1325,"12903"
1325,"12902"
1326,"12904"
1326,"12903"
1326,"12902"
1326,"4874"
1326,"4873"
1326,"12909"
1326,"12908"
1326,"12907"
1326,"12906"
1326,"12905"
1327,"12912"
1327,"12911"
1327,"12910"
1328,"4880"
1328,"12913"
1329,"4885"
1329,"12918"
1329,"12917"
1329,"12916"
1329,"4884"
1329,"4883"
1329,"12915"
1329,"12914"
1330,"12919"
1330,"4893"
1331,"4894"
1331,"12921"
1332,"12924"
1332,"12923"
1332,"12922"
1333,"4898"
1333,"12925"
1334,"12929"
1334,"12928"
1334,"12927"
1335,"12929"
1335,"12928"
1335,"12927"
1335,"4905"
1335,"4904"
1335,"12932"
1335,"12931"
1335,"12930"
1336,"4909"
1336,"12933"
1337,"12935"
1337,"12934"
1338,"4912"
1338,"12936"
1339,"12939"
1339,"12938"
1339,"12937"
1340,"12939"
1340,"12938"
1340,"12937"
1340,"4915"
1340,"4914"
1340,"12940"
1341,"4922"
1341,"12942"
1341,"12943"
1341,"12944"
1341,"4919"
1341,"4920"
1341,"12941"
1342,"12945"
1342,"4924"
1343,"4925"
1343,"12946"
1344,"12947"
1344,"4927"
1345,"12948"
1345,"4928"
1346,"4930"
1346,"12949"
1347,"12950"
1347,"4933"
1348,"12952"
1348,"12951"
1349,"12955"
1349,"12954"
1350,"4964"
1350,"12957"
1350,"12956"
1351,"4944"
1351,"12958"
1352,"12963"
1352,"12962"
1352,"12961"
1352,"12960"
1352,"12959"
1353,"12965"
1353,"12964"
1354,"12968"
1354,"12967"
1355,"4980"
1355,"12969"
1356,"1297"
1356,"1305"
1356,"1306"
1357,"12974"
1357,"12973"
1357,"12972"
1357,"12971"
1357,"12970"
1358,"12975"
1358,"4984"
1359,"4988"
1359,"12979"
1359,"12978"
1359,"12977"
1360,"4994"
1360,"4995"
1360,"12980"
1361,"12982"
1361,"12981"
1362,"5004"
1362,"12984"
1363,"5009"
1363,"12985"
1364,"12987"
1364,"12986"
1365,"5018"
1365,"5017"
1365,"12989"
1365,"12988"
1366,"5023"
1366,"12991"
1367,"12993"
1367,"5031"
1368,"12995"
1368,"12994"
1369,"5040"
1369,"12996"
1370,"5041"
1370,"12997"
1371,"5041"
1371,"12997"
1371,"5044"
1371,"5043"
1371,"12998"
1372,"12999"
1372,"5049"
1372,"5048"
1372,"5126"
1373,"131"
1373,"10553"
1373,"10552"
1373,"130"
1374,"5051"
1374,"13000"
1375,"13001"
1376,"13004"
1376,"13003"
1377,"5077"
1377,"13005"
1378,"13006"
1379,"13012"
1379,"13011"
1379,"13010"
1379,"13009"
1379,"13008"
1379,"13007"
1380,"13016"
1380,"13015"
1380,"13014"
1381,"13021"
1381,"13020"
1381,"13019"
1382,"11314"
1382,"11313"
1382,"1302"
1383,"13025"
1383,"13024"
1384,"5120"
1384,"13027"
1384,"13026"
1385,"5128"
1385,"13028"
1386,"5131"
1386,"13029"
1387,"13032"
1387,"13031"
1387,"13030"
1388,"13038"
1388,"13037"
1388,"13036"
1388,"13035"
1388,"13034"
1388,"13033"
1389,"13039"
1389,"5139"
1390,"13041"
1390,"13040"
1391,"13044"
1391,"13043"
1391,"13042"
1392,"13048"
1392,"13047"
1392,"13046"
1392,"13045"
1393,"13051"
1393,"13050"
1393,"13049"
1394,"5161"
1394,"13052"
1395,"13054"
1395,"13053"
1396,"13057"
1396,"13056"
1396,"13055"
1397,"13058"
1397,"5167"
1398,"5169"
1398,"13061"
1398,"13060"
1398,"13059"
1399,"13064"
1399,"13063"
1400,"13067"
1400,"13066"
1400,"13065"
1401,"13070"
1401,"13069"
1402,"13073"
1402,"13072"
1403,"13074"
1403,"5185"
1404,"13075"
1404,"5191"
1405,"5200"
1405,"13076"
1406,"5203"
1406,"13079"
1406,"13078"
1406,"13077"
1407,"1308"
1407,"1309"
1407,"1310"
1408,"5206"
1408,"13082"
1408,"13081"
1408,"13080"
1409,"5213"
1409,"13083"
1410,"13085"
1410,"13084"
1411,"13087"
1411,"13086"
1412,"13091"
1412,"13090"
1412,"13089"
1412,"13088"
1413,"13095"
1413,"13094"
1413,"13093"
1413,"13092"
1414,"13101"
1414,"13100"
1414,"13099"
1414,"13098"
1414,"13097"
1414,"13096"
1415,"13106"
1415,"13105"
1415,"13104"
1415,"13103"
1416,"13110"
1416,"13109"
1416,"13108"
1417,"11317"
1417,"11316"
1417,"1311"
1418,"13111"
1418,"5245"
1419,"13113"
1419,"5251"
1420,"13117"
1420,"13116"
1420,"13115"
1421,"5256"
1421,"13120"
1421,"13119"
1421,"13118"
1422,"5268"
1422,"13123"
1423,"13125"
1423,"13124"
1424,"13129"
1424,"13128"
1424,"13127"
1424,"13126"
1425,"13130"
1425,"5278"
1426,"5269"
1426,"13132"
1426,"13131"
1427,"5285"
1427,"13133"
1428,"13136"
1428,"13135"
1428,"13134"
1429,"13139"
1429,"13138"
1429,"13137"
1430,"13141"
1430,"13140"
1431,"5296"
1431,"13142"
1432,"5298"
1432,"13143"
1433,"13146"
1433,"13145"
1433,"13144"
1434,"13148"
1434,"5303"
1435,"5308"
1435,"5307"
1435,"13150"
1435,"13149"
1436,"5304"
1436,"5310"
1436,"5309"
1436,"13152"
1436,"13151"
1437,"4135"
1437,"13154"
1437,"13153"
1438,"13155"
1438,"5318"
1439,"13157"
1439,"13156"
1440,"13159"
1441,"1316"
1442,"13163"
1442,"13162"
1442,"13161"
1443,"13166"
1443,"13165"
1443,"13164"
1444,"13167"
1444,"5349"
1445,"13170"
1445,"13169"
1445,"13168"
1446,"13173"
1446,"13172"
1446,"13171"
1447,"13176"
1448,"13180"
1448,"13179"
1448,"13178"
1449,"13183"
1449,"13182"
1449,"13181"
1450,"5366"
1450,"13184"
1451,"5368"
1451,"13185"
1452,"5355"
1452,"5369"
1452,"13186"
1453,"13188"
1453,"13187"
1454,"13189"
1454,"5386"
1455,"13195"
1455,"13194"
1455,"13193"
1455,"13192"
1455,"13191"
1456,"13196"
1456,"5390"
1457,"13197"
1457,"5395"
1457,"5394"
1457,"5393"
1458,"13202"
1458,"13201"
1458,"13200"
1458,"13199"
1458,"13198"
1459,"13204"
1459,"13203"
1460,"13205"
1460,"5410"
1461,"13209"
1461,"13208"
1461,"13207"
1462,"13211"
1462,"13210"
1463,"13213"
1463,"13212"
1464,"13215"
1464,"13214"
1465,"13219"
1465,"13218"
1465,"13217"
1466,"13225"
1466,"13224"
1466,"13223"
1466,"13222"
1466,"13221"
1467,"13225"
1467,"13224"
1467,"13223"
1467,"13222"
1467,"13221"
1467,"5435"
1467,"5434"
1467,"13226"
1468,"5438"
1468,"5439"
1468,"13227"
1469,"5458"
1469,"13231"
1469,"13230"
1469,"13229"
1470,"13232"
1470,"5463"
1471,"5467"
1471,"13237"
1471,"13236"
1471,"13235"
1471,"13234"
1471,"13233"
1472,"5470"
1472,"13238"
1473,"5475"
1473,"13239"
1474,"5486"
1474,"13241"
1474,"13240"
1475,"5487"
1475,"13242"
1476,"13245"
1476,"13244"
1476,"13243"
1477,"5496"
1477,"13247"
1478,"13250"
1478,"13249"
1479,"13256"
1479,"13255"
1479,"13254"
1479,"13253"
1479,"13252"
1479,"13251"
1480,"13258"
1480,"13257"
1481,"13262"
1481,"13261"
1481,"13260"
1482,"13264"
1482,"13263"
1483,"13267"
1483,"13266"
1483,"13265"
1484,"5530"
1484,"13270"
1484,"13269"
1484,"13268"
1485,"5518"
1485,"13276"
1485,"13275"
1485,"13274"
1485,"13273"
1485,"13272"
1485,"13271"
1486,"13281"
1486,"13280"
1486,"13279"
1486,"13278"
1486,"13277"
1487,"1328"
1488,"5554"
1488,"13284"
1488,"13283"
1488,"13282"
1489,"5541"
1489,"13285"
1490,"5543"
1490,"13287"
1491,"13288"
1491,"5547"
1492,"13291"
1492,"13290"
1492,"13289"
1493,"5551"
1493,"13293"
1493,"13292"
1494,"13294"
1494,"5562"
1495,"13298"
1495,"13297"
1495,"13296"
1495,"13295"
1496,"5565"
1496,"13299"
1497,"133"
1497,"135"
1498,"11323"
1498,"11322"
1498,"1330"
1499,"13302"
1499,"13301"
1499,"13300"
1500,"5568"
1500,"13303"
1501,"13305"
1501,"13304"
1502,"13308"
1502,"13307"
1502,"13306"
1503,"13312"
1503,"13311"
1503,"13310"
1503,"13309"
1504,"13313"
1504,"5575"
1505,"5577"
1505,"13314"
1506,"5584"
1506,"5583"
1506,"13317"
1506,"13316"
1506,"13315"
1507,"5528"
1507,"5527"
1507,"5580"
1507,"13318"
1508,"13320"
1508,"13319"
1509,"13323"
1509,"13322"
1509,"13321"
1510,"13325"
1510,"13324"
1511,"13326"
1511,"5604"
1512,"5620"
1512,"13329"
1512,"13328"
1513,"1332"
1513,"11325"
1513,"1333"
1514,"13330"
1514,"5622"
1514,"5618"
1514,"5617"
1514,"5616"
1514,"5615"
1514,"5619"
1514,"13328"
1514,"13329"
1514,"5620"
1515,"5623"
1515,"13331"
1516,"13334"
1516,"13333"
1516,"13332"
1517,"13337"
1517,"13336"
1518,"13340"
1518,"13339"
1518,"13338"
1519,"5643"
1519,"13341"
1520,"13343"
1520,"13342"
1521,"3078"
1521,"13352"
1521,"13351"
1521,"13350"
1521,"13349"
1521,"13348"
1521,"13347"
1521,"13346"
1521,"13345"
1521,"13344"
1522,"1336"
1522,"1335"
1523,"13354"
1523,"13353"
1524,"5659"
1524,"13355"
1525,"13356"
1525,"5664"
1526,"5665"
1526,"5666"
1526,"13357"
1527,"13358"
1527,"5673"
1528,"5675"
1528,"13359"
1529,"5682"
1529,"13360"
1530,"5685"
1530,"13361"
1531,"13362"
1531,"5687"
1532,"13363"
1532,"5697"
1533,"3078"
1533,"13352"
1533,"13351"
1533,"13350"
1533,"13349"
1533,"13348"
1533,"13347"
1533,"13346"
1533,"13345"
1533,"13344"
1533,"5650"
1533,"5649"
1533,"5684"
1533,"13368"
1533,"13367"
1533,"13366"
1533,"13365"
1533,"13364"
1534,"5700"
1534,"5701"
1534,"5708"
1534,"13369"
1535,"1337"
1535,"1335"
1535,"1336"
1536,"13371"
1536,"13370"
1537,"13372"
1537,"5725"
1538,"5726"
1538,"13373"
1539,"5727"
1539,"13374"
1540,"13375"
1540,"5740"
1541,"13377"
1541,"13376"
1542,"13380"
1542,"13379"
1542,"13378"
1543,"11330"
1543,"11329"
1543,"11328"
1543,"11327"
1543,"1338"
1544,"5760"
1544,"13383"
1544,"13382"
1544,"13381"
1545,"5770"
1545,"13384"
1546,"5778"
1546,"13385"
1547,"13389"
1547,"13388"
1547,"13387"
1547,"13386"
1548,"5716"
1548,"13390"
1549,"13391"
1549,"5809"
1549,"5808"
1549,"5810"
1550,"13396"
1550,"13395"
1550,"13394"
1550,"13393"
1551,"13397"
1551,"5823"
1552,"5826"
1552,"13398"
1553,"5832"
1553,"13399"
1554,"134"
1554,"138"
1554,"147"
1554,"148"
1555,"13400"
1555,"5834"
1556,"13490"
1556,"6123"
1556,"6122"
1556,"13489"
1556,"6118"
1556,"6117"
1556,"13404"
1556,"13403"
1556,"13402"
1556,"13401"
1557,"13407"
1557,"13406"
1558,"13411"
1558,"13410"
1558,"13409"
1558,"13408"
1559,"5874"
1559,"13412"
1560,"5888"
1560,"5887"
1560,"13415"
1560,"13414"
1561,"5895"
1561,"13416"
1562,"13417"
1562,"5903"
1562,"5902"
1562,"13420"
1562,"13419"
1562,"13418"
1562,"5905"
1563,"1342"
1563,"1343"
1564,"13422"
1564,"13421"
1565,"13424"
1565,"13423"
1566,"13426"
1566,"13425"
1567,"13427"
1567,"5921"
1567,"5920"
1567,"13429"
1567,"13428"
1568,"13432"
1568,"5943"
1568,"5942"
1569,"13433"
1569,"5947"
1570,"13434"
1570,"5956"
1571,"13435"
1571,"5961"
1572,"5965"
1572,"13438"
1572,"13437"
1573,"5959"
1573,"13440"
1573,"13439"
1574,"13442"
1574,"13441"
1575,"13445"
1575,"13444"
1576,"13449"
1576,"13448"
1576,"13447"
1576,"13446"
1577,"13450"
1577,"5986"
1578,"13452"
1578,"6005"
1578,"6004"
1579,"6007"
1579,"13453"
1580,"6003"
1580,"13454"
1581,"13455"
1581,"6012"
1582,"6016"
1582,"13457"
1583,"13458"
1584,"6028"
1584,"13459"
1585,"6029"
1585,"6031"
1585,"13460"
1586,"6030"
1586,"13462"
1586,"13461"
1587,"6044"
1587,"13463"
1588,"6046"
1588,"13464"
1589,"6051"
1589,"13465"
1590,"13474"
1590,"13473"
1590,"13472"
1590,"6074"
1590,"6054"
1590,"6055"
1590,"13466"
1591,"13468"
1591,"13467"
1592,"6067"
1592,"13469"
1593,"1350"
1593,"1349"
1593,"11334"
1593,"11333"
1593,"1347"
1594,"13471"
1594,"13470"
1595,"13476"
1595,"13475"
1596,"6078"
1596,"6079"
1596,"13477"
1597,"13481"
1597,"13480"
1597,"13479"
1597,"13478"
1598,"13481"
1598,"13480"
1598,"13479"
1598,"13478"
1598,"6095"
1598,"6094"
1598,"13483"
1599,"13484"
1599,"6100"
1600,"13486"
1600,"6105"
1601,"13487"
1601,"6109"
1602,"13488"
1602,"6116"
1603,"6129"
1603,"13491"
1604,"6302"
1604,"6301"
1604,"13494"
1604,"13493"
1604,"13492"
1605,"6140"
1605,"13495"
1606,"6153"
1606,"13503"
1606,"13497"
1606,"13496"
1607,"13499"
1607,"13498"
1608,"13502"
1608,"13501"
1608,"13500"
1609,"13506"
1609,"13505"
1609,"13504"
1610,"6159"
1610,"13507"
1611,"6160"
1611,"13508"
1612,"13509"
1612,"6183"
1613,"13510"
1613,"6185"
1614,"13511"
1614,"6198"
1615,"13512"
1615,"6201"
1616,"6203"
1616,"13513"
1617,"6204"
1617,"13514"
1618,"6218"
1618,"13515"
1619,"6219"
1619,"13516"
1620,"13517"
1620,"6221"
1621,"13518"
1621,"6223"
1622,"13519"
1622,"6225"
1623,"13521"
1623,"13522"
1623,"6226"
1623,"6227"
1623,"13520"
1624,"6240"
1624,"13524"
1625,"13525"
1625,"6249"
1626,"13526"
1626,"6254"
1627,"13528"
1627,"6262"
1628,"13529"
1628,"6267"
1628,"6265"
1629,"13530"
1629,"6269"
1630,"13531"
1630,"6271"
1631,"13532"
1631,"6273"
1631,"6272"
1631,"6351"
1631,"6352"
1631,"6355"
1632,"13534"
1632,"13533"
1633,"13539"
1633,"13538"
1633,"13537"
1634,"13540"
1634,"6293"
1635,"6130"
1635,"6150"
1635,"6300"
1635,"6299"
1635,"13542"
1636,"13543"
1636,"6313"
1636,"6312"
1636,"6323"
1637,"13545"
1637,"13544"
1638,"13546"
1638,"6325"
1639,"6326"
1639,"13547"
1640,"6328"
1640,"13548"
1641,"6332"
1641,"13549"
1642,"11337"
1642,"11336"
1642,"1355"
1643,"13550"
1643,"6336"
1644,"6340"
1644,"13551"
1645,"13552"
1645,"6343"
1646,"13553"
1646,"6344"
1647,"13556"
1647,"13555"
1648,"6356"
1648,"6360"
1648,"13557"
1649,"6350"
1649,"6365"
1649,"13559"
1650,"1356"
1650,"11339"
1650,"11340"
1651,"13560"
1651,"6366"
1652,"6369"
1652,"13562"
1653,"13564"
1653,"13563"
1654,"13566"
1654,"13565"
1655,"13567"
1655,"6377"
1656,"13569"
1656,"13568"
1657,"11345"
1657,"11344"
1657,"11343"
1657,"11342"
1657,"11341"
1657,"1357"
1658,"6384"
1658,"13570"
1659,"13571"
1659,"6392"
1660,"13573"
1660,"13572"
1661,"13576"
1661,"13575"
1662,"13577"
1662,"6415"
1663,"6420"
1663,"13578"
1664,"13582"
1664,"13581"
1664,"13580"
1664,"13579"
1665,"13585"
1665,"13584"
1666,"6430"
1666,"6431"
1666,"13587"
1667,"13590"
1667,"13589"
1667,"13588"
1668,"6438"
1668,"13592"
1669,"13593"
1669,"6440"
1670,"13595"
1670,"13594"
1671,"13597"
1671,"6452"
1672,"6464"
1672,"6463"
1672,"13599"
1672,"13598"
1673,"6465"
1673,"13601"
1674,"6469"
1674,"6470"
1674,"13602"
1675,"6480"
1675,"13603"
1676,"6639"
1676,"6640"
1676,"6485"
1676,"6486"
1676,"13604"
1677,"13608"
1677,"13607"
1677,"13606"
1677,"13605"
1678,"13609"
1678,"6490"
1679,"13614"
1679,"13613"
1679,"13612"
1679,"13611"
1680,"13618"
1680,"6506"
1680,"6505"
1680,"13617"
1680,"13616"
1681,"6509"
1681,"13619"
1682,"11352"
1682,"11351"
1682,"11350"
1682,"11349"
1682,"11348"
1682,"1362"
1683,"13620"
1683,"6511"
1684,"6507"
1684,"6514"
1684,"13621"
1685,"6523"
1685,"13622"
1686,"13624"
1686,"13623"
1687,"13627"
1687,"13626"
1688,"6529"
1688,"13629"
1689,"6536"
1689,"13630"
1690,"13633"
1690,"13632"
1690,"13631"
1691,"13634"
1691,"6543"
1692,"6545"
1692,"13635"
1693,"6550"
1693,"6551"
1693,"13636"
1694,"6553"
1694,"13637"
1695,"13641"
1695,"13640"
1695,"13639"
1695,"13638"
1696,"13643"
1696,"6559"
1696,"6558"
1697,"13646"
1697,"13645"
1697,"13644"
1698,"13651"
1698,"13650"
1698,"13649"
1698,"13648"
1698,"13647"
1699,"1365"
1700,"13653"
1700,"13652"
1701,"13654"
1701,"6579"
1702,"6608"
1702,"13656"
1702,"13655"
1703,"13658"
1703,"13657"
1704,"13659"
1704,"6606"
1704,"6607"
1704,"13657"
1704,"13658"
1705,"13661"
1705,"13660"
1706,"6612"
1706,"13662"
1707,"6615"
1707,"13663"
1708,"6624"
1708,"13664"
1709,"6622"
1709,"13665"
1710,"6634"
1710,"6633"
1710,"13669"
1710,"13668"
1710,"13667"
1710,"13666"
1711,"13673"
1711,"13672"
1711,"13671"
1711,"13670"
1712,"7142"
1712,"13834"
1712,"13674"
1713,"13676"
1713,"13675"
1714,"6663"
1714,"6662"
1714,"6661"
1714,"6665"
1714,"6664"
1714,"13677"
1715,"13678"
1715,"6673"
1715,"6672"
1715,"6676"
1715,"6675"
1715,"6678"
1716,"6681"
1716,"6680"
1716,"13682"
1716,"13681"
1716,"13680"
1717,"6686"
1717,"13683"
1718,"6707"
1718,"13688"
1718,"13687"
1718,"13686"
1718,"13685"
1718,"13684"
1719,"6702"
1719,"6703"
1719,"6704"
1719,"13689"
1720,"6693"
1720,"6710"
1720,"6711"
1720,"13690"
1721,"13691"
1721,"6717"
1722,"13693"
1722,"13692"
1723,"13695"
1723,"13694"
1724,"6724"
1724,"13696"
1725,"6727"
1725,"6728"
1725,"13697"
1726,"6683"
1726,"13700"
1726,"13699"
1726,"13698"
1727,"137"
1728,"6741"
1728,"6731"
1728,"6732"
1728,"13701"
1729,"6735"
1729,"13702"
1730,"13704"
1730,"13703"
1731,"13706"
1731,"13705"
1732,"13708"
1732,"13707"
1733,"6750"
1733,"6753"
1733,"13710"
1734,"13712"
1734,"6756"
1735,"13713"
1735,"6757"
1736,"13534"
1736,"13533"
1736,"6277"
1736,"13714"
1737,"6917"
1737,"6916"
1737,"13716"
1737,"13715"
1738,"13717"
1738,"6797"
1739,"13719"
1739,"13718"
1740,"13721"
1740,"13720"
1741,"6811"
1741,"13723"
1742,"6821"
1742,"13725"
1742,"13726"
1742,"13724"
1743,"13728"
1743,"13727"
1744,"13730"
1744,"13729"
1745,"6825"
1745,"13731"
1746,"13733"
1746,"13732"
1747,"13736"
1747,"13735"
1748,"13737"
1748,"6836"
1749,"6838"
1749,"13738"
1750,"6840"
1750,"13739"
1751,"11355"
1751,"11354"
1751,"1374"
1752,"6843"
1752,"13740"
1753,"6882"
1753,"13741"
1754,"6886"
1754,"6885"
1754,"13742"
1755,"13743"
1755,"6894"
1756,"6895"
1756,"6896"
1756,"6897"
1756,"13744"
1757,"6910"
1757,"13745"
1758,"13747"
1758,"13746"
1759,"6914"
1759,"13748"
1760,"13750"
1760,"13749"
1761,"11358"
1761,"11357"
1761,"11356"
1761,"1375"
1762,"13753"
1762,"13752"
1762,"13751"
1763,"6931"
1763,"13755"
1764,"13757"
1764,"13756"
1765,"13761"
1765,"13760"
1765,"13759"
1765,"13758"
1766,"1376"
1767,"13763"
1767,"13762"
1768,"6951"
1768,"6950"
1768,"13764"
1769,"13766"
1769,"6956"
1769,"6955"
1770,"6957"
1770,"13767"
1771,"13770"
1771,"13769"
1771,"13768"
1772,"1377"
1773,"13773"
1773,"13772"
1773,"13771"
1774,"6972"
1774,"13774"
1775,"13778"
1775,"13777"
1775,"13776"
1775,"13775"
1776,"1378"
1777,"13781"
1777,"13780"
1778,"13783"
1778,"13782"
1779,"13785"
1779,"13784"
1780,"13786"
1780,"6989"
1781,"13787"
1781,"6992"
1782,"6977"
1782,"13792"
1782,"13791"
1783,"13794"
1783,"13793"
1784,"13795"
1784,"7013"
1785,"13797"
1785,"13796"
1786,"13968"
1786,"7567"
1786,"7566"
1786,"13801"
1786,"13800"
1786,"13799"
1787,"1381"
1787,"1380"
1788,"13802"
1788,"7049"
1789,"13805"
1789,"13804"
1790,"13806"
1790,"7054"
1791,"13808"
1791,"13807"
1792,"7063"
1792,"13809"
1793,"13810"
1793,"7073"
1793,"7072"
1794,"7075"
1794,"13811"
1795,"13815"
1795,"13814"
1795,"13813"
1795,"13812"
1796,"13817"
1796,"13816"
1797,"7084"
1797,"13818"
1798,"13819"
1798,"7101"
1799,"1382"
1800,"7105"
1800,"13822"
1801,"7107"
1801,"13823"
1802,"7107"
1802,"13823"
1802,"7109"
1802,"7110"
1802,"13824"
1803,"7116"
1803,"13825"
1804,"7118"
1804,"7122"
1804,"7123"
1804,"13827"
1805,"7256"
1805,"13829"
1805,"13828"
1806,"13832"
1806,"13831"
1806,"13830"
1807,"13833"
1807,"7138"
1808,"13836"
1808,"13835"
1809,"13837"
1809,"7165"
1810,"13840"
1810,"13839"
1810,"13838"
1811,"13841"
1811,"7172"
1812,"7173"
1812,"13843"
1813,"13844"
1813,"7178"
1813,"7177"
1814,"7180"
1814,"13845"
1815,"7104"
1815,"7103"
1815,"13847"
1815,"13846"
1816,"13848"
1816,"7187"
1816,"7186"
1816,"7184"
1817,"13850"
1817,"13849"
1818,"13852"
1818,"7192"
1819,"13854"
1819,"13853"
1820,"13855"
1820,"7196"
1821,"7202"
1821,"13857"
1821,"13856"
1822,"7217"
1822,"13858"
1823,"13861"
1823,"13860"
1823,"13859"
1824,"7222"
1824,"13863"
1824,"13862"
1825,"13865"
1825,"13864"
1826,"7226"
1826,"7225"
1826,"13867"
1826,"13866"
1827,"13868"
1827,"7242"
1828,"13870"
1828,"13869"
1829,"13871"
1829,"7253"
1830,"13873"
1830,"13872"
1831,"7258"
1831,"13875"
1832,"13880"
1832,"13879"
1832,"13878"
1832,"13877"
1832,"13876"
1833,"13882"
1833,"13881"
1834,"13887"
1834,"13886"
1834,"13885"
1835,"1389"
1835,"1391"
1836,"13891"
1836,"7304"
1837,"13893"
1837,"13892"
1838,"13894"
1838,"7309"
1839,"7305"
1839,"13895"
1840,"13897"
1840,"13896"
1841,"13898"
1841,"7326"
1842,"13900"
1842,"13899"
1843,"11362"
1843,"11361"
1843,"1390"
1844,"7330"
1844,"7332"
1844,"7333"
1844,"13902"
1845,"13903"
1845,"7342"
1846,"13905"
1846,"13904"
1847,"7353"
1847,"13906"
1848,"7363"
1848,"13907"
1849,"13908"
1849,"7367"
1850,"13909"
1850,"7374"
1851,"13910"
1851,"7376"
1852,"13912"
1852,"13911"
1853,"13915"
1853,"13914"
1853,"13913"
1854,"13918"
1854,"13917"
1854,"13916"
1855,"13919"
1855,"7390"
1856,"7391"
1856,"13921"
1856,"13920"
1857,"7392"
1857,"7395"
1857,"7396"
1857,"13922"
1858,"7398"
1858,"13923"
1859,"13926"
1859,"13925"
1859,"13924"
1860,"7405"
1860,"13927"
1861,"13930"
1861,"13929"
1862,"7413"
1862,"13932"
1862,"7410"
1862,"7411"
1862,"13931"
1863,"7429"
1863,"13935"
1863,"7424"
1863,"7425"
1863,"13934"
1864,"13936"
1864,"7434"
1865,"13939"
1865,"13938"
1865,"13937"
1866,"7455"
1866,"13940"
1867,"13941"
1867,"7475"
1868,"13944"
1868,"13943"
1868,"13942"
1869,"13945"
1869,"7488"
1869,"7487"
1869,"7639"
1870,"13949"
1870,"13948"
1870,"13947"
1871,"13951"
1871,"13950"
1872,"13952"
1872,"7500"
1873,"13953"
1873,"7506"
1874,"13954"
1874,"7508"
1874,"7507"
1874,"13959"
1874,"7514"
1874,"7513"
1875,"7509"
1875,"13955"
1876,"13958"
1876,"13957"
1876,"13956"
1877,"13960"
1877,"7519"
1878,"7522"
1878,"13963"
1878,"13964"
1878,"13962"
1878,"13961"
1879,"13965"
1879,"7524"
1880,"13966"
1880,"7531"
1881,"7532"
1881,"13967"
1882,"7600"
1882,"13970"
1882,"13969"
1883,"7610"
1883,"13971"
1884,"7621"
1884,"7620"
1884,"13973"
1884,"13972"
1885,"7612"
1885,"13974"
1886,"13977"
1886,"7638"
1887,"7646"
1887,"7647"
1887,"7648"
1887,"13979"
1888,"1398"
1888,"1400"
1888,"1401"
1889,"13981"
1889,"13980"
1890,"13982"
1890,"7654"
1891,"13983"
1891,"7661"
1891,"7660"
1891,"7666"
1891,"7668"
1892,"13985"
1892,"13984"
1893,"13986"
1893,"7672"
1894,"7680"
1894,"13987"
1895,"13990"
1895,"13989"
1896,"1399"
1897,"7695"
1897,"7694"
1897,"13991"
1898,"13993"
1898,"13992"
1899,"7707"
1899,"13994"
1900,"7755"
1900,"7754"
1900,"7708"
1900,"7709"
1900,"13995"
1901,"7715"
1901,"13997"
1902,"13999"
1902,"13998"
1903,"10558"
1903,"10557"
1903,"10556"
1903,"10555"
1903,"140"
1904,"14003"
1904,"14002"
1904,"14001"
1905,"14004"
1905,"7745"
1906,"7746"
1906,"14005"
1907,"7749"
1907,"14006"
1908,"14010"
1908,"14009"
1908,"14008"
1908,"14007"
1909,"14016"
1909,"14015"
1909,"14014"
1909,"14013"
1909,"14012"
1910,"14020"
1910,"14019"
1910,"14018"
1911,"14022"
1911,"7791"
1912,"14024"
1912,"14023"
1913,"7767"
1913,"7766"
1913,"14025"
1914,"14027"
1914,"14026"
1915,"7827"
1915,"14028"
1916,"14029"
1916,"7834"
1916,"7818"
1917,"14032"
1917,"14031"
1917,"14030"
1918,"14033"
1918,"7853"
1919,"14035"
1919,"7881"
1920,"14040"
1920,"14039"
1920,"14038"
1920,"14037"
1920,"14036"
1921,"1404"
1922,"14041"
1922,"7900"
1923,"7925"
1923,"14042"
1924,"14044"
1924,"14043"
1925,"7940"
1925,"14045"
1926,"14048"
1926,"14047"
1927,"7953"
1927,"14049"
1928,"7955"
1928,"14050"
1929,"7957"
1929,"14051"
1930,"7961"
1930,"14052"
1931,"14056"
1931,"14055"
1931,"14054"
1932,"14059"
1932,"14058"
1932,"14057"
1933,"14062"
1933,"14061"
1934,"7984"
1934,"14063"
1935,"7986"
1935,"14064"
1936,"7991"
1936,"14066"
1936,"14065"
1937,"7986"
1937,"14064"
1937,"7994"
1937,"7995"
1937,"14067"
1938,"14068"
1938,"7999"
1939,"14069"
1939,"8009"
1939,"8008"
1940,"14072"
1940,"14071"
1940,"14070"
